Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Teng 1292AGEP 40-210nm 1/2-inch Torque Wrench Drive
Brand Teng
Item dimensions L x W x H 54.8 x 9 x 7 centimetres
Material Rubber
Head style Fixed Square
Weight 4.14 Pounds
Can be used for tightening and final checking of torque
Equipped with an angular gauge
Graduated in Nm and ft.lb
Rubber handle for grip
Manufactured to DIN3122 standards
Manufacturer Teng
Part Number TEN1292AGEP
Product Dimensions 54.8 x 9 x 7 cm; 1.88 Kilograms
Item model number TEN1292AGEP
Style Single
Material Rubber
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.88 kg
","Teng 1292AGEP 40-210nm 1/2-inch Torque Wrench Drive
Can be used for tightening and final checking of torque
Equipped with an angular gauge
Graduated in Nm and ft.lb
Rubber handle for grip
Manufactured to DIN3122 standards
","Brand Teng
Item dimensions L x W x H 54.8 x 9 x 7 centimetres
Material Rubber
Head style Fixed Square
Weight 4.14 Pounds
Manufacturer Teng
Part Number TEN1292AGEP
Product Dimensions 54.8 x 9 x 7 cm; 1.88 Kilograms
Item model number TEN1292AGEP
Style Single
Material Rubber
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.88 kg
",plastic,other,1.88kg,other,54.8,9,7,handle
"Professional 3/8"""" Drive Torque Wrench 5-25 Nm Metric Ratchet
Brand Toolzone
Material Plastic
Head style Fixed Square
Operation mode Mechanical
Accurate measurements
Manufacturer Toolzone
Part Number SS030_SML
Package Dimensions 31.6 x 8 x 5.8 cm; 740 Grams
Item model number _SML
Material Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 740 g
","Professional 3/8"""" Drive Torque Wrench 5-25 Nm Metric Ratchet
Accurate measurements
","Brand Toolzone
Material Plastic
Head style Fixed Square
Operation mode Mechanical
Manufacturer Toolzone
Part Number SS030_SML
Package Dimensions 31.6 x 8 x 5.8 cm; 740 Grams
Item model number _SML
Material Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 740 g
",plastic,other,740g,other,31.6,8,5.8,other
"Norbar 130104 Model 200 Torque Wrench Dual Scale Push Through Ratchet, Black, 1/2-Inch Drive
Brand Norbar
Item dimensions L x W x H 51 x 9 x 9 centimetres
Head style Fixed Square
Weight 1 Kilograms
Operation mode Mechanical
Push through ratchets with a narrow engagement angle of 5° for working in tight spaces
Convenient hanger feature for tool storage also aids wrench unlocking and adjustment
Just eight turns to cover the entire scale
Micrometre scale applying to the primary torque units (n-m on a dual scale wrench) for simple and error free setting
Push/pull lock is fast and intuitive to use and prevents accidental adjustment of the set torque
Manufacturer Norbar
Part Number 130104
Product Dimensions 51 x 9 x 9 cm; 1 Kilograms
Item model number 130104
Size 1/2-Inch Drive
Colour Black
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x Norbar Torque Wrench, Calibration Certificate, Case
Batteries included? No
Batteries Required? No
Item Weight 1 kg
","Norbar 130104 Model 200 Torque Wrench Dual Scale Push Through Ratchet, Black, 1/2-Inch Drive
Push through ratchets with a narrow engagement angle of 5° for working in tight spaces
Convenient hanger feature for tool storage also aids wrench unlocking and adjustment
Just eight turns to cover the entire scale
Micrometre scale applying to the primary torque units (n-m on a dual scale wrench) for simple and error free setting
Push/pull lock is fast and intuitive to use and prevents accidental adjustment of the set torque
","Brand Norbar
Item dimensions L x W x H 51 x 9 x 9 centimetres
Head style Fixed Square
Weight 1 Kilograms
Operation mode Mechanical
Manufacturer Norbar
Part Number 130104
Product Dimensions 51 x 9 x 9 cm; 1 Kilograms
Item model number 130104
Size 1/2-Inch Drive
Colour Black
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x Norbar Torque Wrench, Calibration Certificate, Case
Batteries included? No
Batteries Required? No
Item Weight 1 kg
",other,black,1kg,other,51,9,9,lock
"Bahco 9031T 9031T Slim Jaw Adjustable Wrench 8-inch
Brand Bahco
Item dimensions L x W x H 6.9 x 1.5 x 26.3 centimetres
Material 1
Head style Box End
Weight 0.15 Pounds

40% wider opening compared to a standard adjustable wrench of equivalent size, and 45% thinner jaws, compared to a standard adjustable wrench of equivalent size
Precision-hardened and anti-corrosion treated
Comfortable slip free, warm thermoplastic handle and phosphate finish

Manufacturer Bahco
Part Number BAH9031T
Product Dimensions 6.91 x 1.5 x 26.29 cm; 68.04 Grams
Item model number 9031-T
Size 8-Inch, 38 mm
Colour Silver/Grey/Black
Style STYLE A
Material 1
Item Package Quantity 1
Number Of Pieces 1
Head Style Box End
Included Components 1
Batteries included? No
Batteries Required? No
Item Weight 68 g
","Bahco 9031T 9031T Slim Jaw Adjustable Wrench 8-inch

40% wider opening compared to a standard adjustable wrench of equivalent size, and 45% thinner jaws, compared to a standard adjustable wrench of equivalent size
Precision-hardened and anti-corrosion treated
Comfortable slip free, warm thermoplastic handle and phosphate finish

","Brand Bahco
Item dimensions L x W x H 6.9 x 1.5 x 26.3 centimetres
Material 1
Head style Box End
Weight 0.15 Pounds
Manufacturer Bahco
Part Number BAH9031T
Product Dimensions 6.91 x 1.5 x 26.29 cm; 68.04 Grams
Item model number 9031-T
Size 8-Inch, 38 mm
Colour Silver/Grey/Black
Style STYLE A
Material 1
Item Package Quantity 1
Number Of Pieces 1
Head Style Box End
Included Components 1
Batteries included? No
Batteries Required? No
Item Weight 68 g
",other,silver,68g,other,6.9,1.5,26.3,handle
"Wera Click Torque C 4 Adjustable Torque Wrench, 1/2"" Square Drive, 60 - 300 Nm, 05075623001
Brand Wera
Item dimensions L x W x H 62 x 6 x 6 centimetres
Head style Fixed Square
Item torque 60 Newton Meters
Weight 1.66 Kilograms
With 1/2"" square drive, reversible ratchet, 45 teeth
Easy setting and saving of the desired torque value with audible and tactile clicks when reaching the scale values
Audible and tactile release mechanism when the set torque value is reached
Measuring range: 60-300 Nm; Precise to +/- 3% as per DIN EN ISO 6789-1:2017-07
Very robust design with ergonomic 2-component handle suitable for right-hand use
Manufacturer Wera
Part Number 05075623001
Product Dimensions 62 x 6 x 6 cm; 1.66 Kilograms
Item model number 5075623001
Size 1/2-inch
Colour Black/Green
Voltage 1 Volts
Wattage 1 watts
Torque 60 Newton Meters
Item Package Quantity 1
Number Of Pieces 1
Maximum Pressure 1 Bars
Head Style Fixed Square
Measurement System Metric
Included Components Click-Torque C 4 torque wrench with reversible ratchet, 1/2 inch, 60 - 300 Nm
Batteries included? No
Batteries Required? No
Item Weight 1.66 kg
","Wera Click Torque C 4 Adjustable Torque Wrench, 1/2"" Square Drive, 60 - 300 Nm, 05075623001
With 1/2"" square drive, reversible ratchet, 45 teeth
Easy setting and saving of the desired torque value with audible and tactile clicks when reaching the scale values
Audible and tactile release mechanism when the set torque value is reached
Measuring range: 60-300 Nm; Precise to +/- 3% as per DIN EN ISO 6789-1:2017-07
Very robust design with ergonomic 2-component handle suitable for right-hand use
","Brand Wera
Item dimensions L x W x H 62 x 6 x 6 centimetres
Head style Fixed Square
Item torque 60 Newton Meters
Weight 1.66 Kilograms
Manufacturer Wera
Part Number 05075623001
Product Dimensions 62 x 6 x 6 cm; 1.66 Kilograms
Item model number 5075623001
Size 1/2-inch
Colour Black/Green
Voltage 1 Volts
Wattage 1 watts
Torque 60 Newton Meters
Item Package Quantity 1
Number Of Pieces 1
Maximum Pressure 1 Bars
Head Style Fixed Square
Measurement System Metric
Included Components Click-Torque C 4 torque wrench with reversible ratchet, 1/2 inch, 60 - 300 Nm
Batteries included? No
Batteries Required? No
Item Weight 1.66 kg
",other,black,1.66kg,other,62,6,6,handle
"Teng 3492age Torque Wrench Angular Gauge 80-400nm 3/4in Square Drive
Brand Teng
Item dimensions L x W x H 131 x 17 x 13.5 centimetres
Material Rubber
Head style Fixed Square
Weight 3.84 Kilograms
Torque wrench according to DIN3122.
Can be used for both tightening and final checking.
Reversible with lever, but only for right hand action.
Equipped with angular gauge for after tightening.
Satin finish and rubber handle.
Graduated in Nm and ft.lb. with lockable setting.
","Teng 3492age Torque Wrench Angular Gauge 80-400nm 3/4in Square Drive
Torque wrench according to DIN3122.
Can be used for both tightening and final checking.
Reversible with lever, but only for right hand action.
Equipped with angular gauge for after tightening.
Satin finish and rubber handle.
Graduated in Nm and ft.lb. with lockable setting.
","Brand Teng
Item dimensions L x W x H 131 x 17 x 13.5 centimetres
Material Rubber
Head style Fixed Square
Weight 3.84 Kilograms
",plastic,other,3.84kg,other,131,17,13.5,handle;lock
"Teng 1492AGE 5-25nm 1/4-inch Torque Wrench Drive
Brand Teng
Item dimensions L x W x H 5.5 x 7.5 x 40 centimetres
Material Rubber
Weight 0.8 Kilograms
Operation mode Mechanical
Can be used for tightening and final checking of torque
Equipped with an agular gauge
Graduated in Nm and ft.lb
Rubber handle for grip. Lockable setting
Manufactured to DIN3122 standards
Reversable with lever, but only for right-hand action for torque checking. No of teeth: 24.
Manufacturer Teng
Part Number TEN1492AGE
Product Dimensions 5.5 x 7.5 x 40 cm; 797 Grams
Item model number TEN1492AGE
Size 1 - Pack
Style STYLE A
Material Rubber
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 797 g
","Teng 1492AGE 5-25nm 1/4-inch Torque Wrench Drive
Can be used for tightening and final checking of torque
Equipped with an agular gauge
Graduated in Nm and ft.lb
Rubber handle for grip. Lockable setting
Manufactured to DIN3122 standards
Reversable with lever, but only for right-hand action for torque checking. No of teeth: 24.
","Brand Teng
Item dimensions L x W x H 5.5 x 7.5 x 40 centimetres
Material Rubber
Weight 0.8 Kilograms
Operation mode Mechanical
Manufacturer Teng
Part Number TEN1492AGE
Product Dimensions 5.5 x 7.5 x 40 cm; 797 Grams
Item model number TEN1492AGE
Size 1 - Pack
Style STYLE A
Material Rubber
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 797 g
",plastic,other,797g,other,5.5,7.5,40,handle;lock
"Park Tool TW-5 Torque Wrench
Brand Park Tool
Item dimensions L x W x H 5.1 x 5.1 x 25.4 centimetres
Material Other
Head style Fixed Square
Item weight 0.79 Pounds
Ratcheting 1/4-inch drive with 3/8-inch adaptor
Dial-adjust system allows desired torque setting to be preset
3-15 Newton meter range (26-132-Inch pounds)
Reads and registers for both left hand and right hand threading
Dial-adjust system allows desired torque setting to be preset
Conversion scale on tool body
Color Blue
Size 3/8-Inch
Style Small Clicker Torque Wrench
Height 1 inches
Item display length 10 inches
Weight 907 Grams
Item display width 2 inches
Material type Other
Seasons Evergreen
Usage Cycling
Included components Wrench
Batteries included? No
Brand Park Tool
Department Unisex
Manufacturer Park Tool
Item model number 154242
Product Dimensions 5.08 x 5.08 x 25.4 cm; 358.34 Grams
ASIN B0029LKYOU
","Park Tool TW-5 Torque Wrench
Ratcheting 1/4-inch drive with 3/8-inch adaptor
Dial-adjust system allows desired torque setting to be preset
3-15 Newton meter range (26-132-Inch pounds)
Reads and registers for both left hand and right hand threading
Dial-adjust system allows desired torque setting to be preset
Conversion scale on tool body
","Brand Park Tool
Item dimensions L x W x H 5.1 x 5.1 x 25.4 centimetres
Material Other
Head style Fixed Square
Item weight 0.79 Pounds
Color Blue
Size 3/8-Inch
Style Small Clicker Torque Wrench
Height 1 inches
Item display length 10 inches
Weight 907 Grams
Item display width 2 inches
Material type Other
Seasons Evergreen
Usage Cycling
Included components Wrench
Batteries included? No
Brand Park Tool
Department Unisex
Manufacturer Park Tool
Item model number 154242
Product Dimensions 5.08 x 5.08 x 25.4 cm; 358.34 Grams
ASIN B0029LKYOU
",other,blue,358.34g,other,5.1,5.1,25.4,other
"Norbar 13841 TTI 50 Torque Wrench 3/8in Sq Drive 10-50 Nm 8-35 lbf.ft, Multi-Colour
Brand Norbar
Item dimensions L x W x H 38 x 10 x 10 centimetres
Head style Fixed Square
Weight 1.32 Pounds
Operation mode Mechanical
Accuracy: +/-3% of reading exceeds all international standards for torque wrenches. Each wrench is supplied with a Traceable calibration certificate
Micrometre scale for simple and error free setting. (On dual scale wrenches, The micrometre increment applies to the N-m scale.)
Quick and light adjustment: Adjustment over the entire scale can quickly be achieved and with minimal effort in approximately ten complete turns (exact number varies by model)
Comfortable, durable handle: The handle is constructed using two materials; A base material for strength overlaid with a soft feel grip for comfort and slip resistance
The handle material and lens resist chemicals in common usage in the automotive, aviation and industrial environments
Manufacturer Norbar
Part Number 13841
Product Dimensions 38 x 10 x 10 cm; 598.74 Grams
Item model number 13841
Colour Multi-colour
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x Norbar Torque Wrench
Batteries included? No
Batteries Required? No
Item Weight 599 g
","Norbar 13841 TTI 50 Torque Wrench 3/8in Sq Drive 10-50 Nm 8-35 lbf.ft, Multi-Colour
Accuracy: +/-3% of reading exceeds all international standards for torque wrenches. Each wrench is supplied with a Traceable calibration certificate
Micrometre scale for simple and error free setting. (On dual scale wrenches, The micrometre increment applies to the N-m scale.)
Quick and light adjustment: Adjustment over the entire scale can quickly be achieved and with minimal effort in approximately ten complete turns (exact number varies by model)
Comfortable, durable handle: The handle is constructed using two materials; A base material for strength overlaid with a soft feel grip for comfort and slip resistance
The handle material and lens resist chemicals in common usage in the automotive, aviation and industrial environments
","Brand Norbar
Item dimensions L x W x H 38 x 10 x 10 centimetres
Head style Fixed Square
Weight 1.32 Pounds
Operation mode Mechanical
Manufacturer Norbar
Part Number 13841
Product Dimensions 38 x 10 x 10 cm; 598.74 Grams
Item model number 13841
Colour Multi-colour
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Metric
Included Components 1 x Norbar Torque Wrench
Batteries included? No
Batteries Required? No
Item Weight 599 g
",other,other,599g,other,38,10,10,handle
"Blue Spot 06102 6 Inch Adjustable Wrench
Brand Blue Spot Tools
Item dimensions L x W x H 30 x 78 x 198 millimetres
Material Carbon Steel
Finish type Polished
Head style C Shaped
Manufactured from drop forged carbon steel and chrome plated for increased durability
Offset jaws and fully polished head
Convenient hanging hook for quick and convenient storage
Smooth roller action
Maximum jaw width: 21mm. Length: 150mm / 6""
Manufacturer Blue Spot Tools
Part Number 06102
Product Dimensions 3 x 7.8 x 19.81 cm; 140.61 Grams
Item model number 06102
Size One Size
Colour Not_applicable
Style Not_applicable
Finish Polished
Material Carbon Steel
Power Source Not_applicable
Item Package Quantity 1
Head Style C Shaped
Grit Description Not_applicable
Batteries included? No
Batteries Required? No
Item Weight 141 g
","Blue Spot 06102 6 Inch Adjustable Wrench
Manufactured from drop forged carbon steel and chrome plated for increased durability
Offset jaws and fully polished head
Convenient hanging hook for quick and convenient storage
Smooth roller action
Maximum jaw width: 21mm. Length: 150mm / 6""
","Brand Blue Spot Tools
Item dimensions L x W x H 30 x 78 x 198 millimetres
Material Carbon Steel
Finish type Polished
Head style C Shaped
Manufacturer Blue Spot Tools
Part Number 06102
Product Dimensions 3 x 7.8 x 19.81 cm; 140.61 Grams
Item model number 06102
Size One Size
Colour Not_applicable
Style Not_applicable
Finish Polished
Material Carbon Steel
Power Source Not_applicable
Item Package Quantity 1
Head Style C Shaped
Grit Description Not_applicable
Batteries included? No
Batteries Required? No
Item Weight 141 g
",metal,other,141g,other,3,7.8,19.81,other
