Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"OX OX-T081302 Club Hammer - Sledgehammer with Fibreglass Handle - Forged and Induction Hardened Hammerhead - 2.5 lb / 1.1 kg
STEEL HEAD: The head of the OX Fibreglass Handle Club Hammer is heat treated and is forged from fine-grained high-quality steel.
COMFORT GRIP HANDLE: The non-slip ergonomic handle of the Fibreglass Club Hammer avoids any slips and delivers a comfortable grip.
ROBUST CONSTRUCTION: The handle of the Club Hammer is securely attached to the head, which prevents any accidental falls.
SHOCK ABSORPTION: The fiberglass component of the Club Hammer absorbs shock and minimises vibration.
QUALITY YOU CAN RELY UPON: Engineered with top-notch materials and tested for optimum performance, our tools are sure to make the work on the site convenient, smooth and quick.
Manufacturer OX Tools UK
Part Number OX-T081302
Product Dimensions 4 x 9.3 x 25.7 cm; 133 Grams
Item model number OX-T081302
Size 2.5 lb
Colour Multi-colour
Style Fibreglass
Pattern Single
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x OX Trade Fibreglass Handle Club Hammer - 2.5 lb
Batteries included? No
Batteries Required? No
Item Weight 133 g
","OX OX-T081302 Club Hammer - Sledgehammer with Fibreglass Handle - Forged and Induction Hardened Hammerhead - 2.5 lb / 1.1 kg
STEEL HEAD: The head of the OX Fibreglass Handle Club Hammer is heat treated and is forged from fine-grained high-quality steel.
COMFORT GRIP HANDLE: The non-slip ergonomic handle of the Fibreglass Club Hammer avoids any slips and delivers a comfortable grip.
ROBUST CONSTRUCTION: The handle of the Club Hammer is securely attached to the head, which prevents any accidental falls.
SHOCK ABSORPTION: The fiberglass component of the Club Hammer absorbs shock and minimises vibration.
QUALITY YOU CAN RELY UPON: Engineered with top-notch materials and tested for optimum performance, our tools are sure to make the work on the site convenient, smooth and quick.
","Manufacturer OX Tools UK
Part Number OX-T081302
Product Dimensions 4 x 9.3 x 25.7 cm; 133 Grams
Item model number OX-T081302
Size 2.5 lb
Colour Multi-colour
Style Fibreglass
Pattern Single
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x OX Trade Fibreglass Handle Club Hammer - 2.5 lb
Batteries included? No
Batteries Required? No
Item Weight 133 g
",metal,other,133g,other,4,9.3,25.7,handle
"Estwing ESTE324S 24 Oz Framing Hammer W/Smooth Face, Silver
Solid forged from one piece of American Steel for ultimate durability and strength
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Longer handle and larger face for more striking power and increased leverage
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number ESTE324S
Product Dimensions 36 x 13.5 x 3.5 cm; 1.01 Kilograms
Item model number E3-24S
Size Smooth Face
Colour Silver
Style Smooth Face
Item Package Quantity 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 1.01 kg
","Estwing ESTE324S 24 Oz Framing Hammer W/Smooth Face, Silver
Solid forged from one piece of American Steel for ultimate durability and strength
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Longer handle and larger face for more striking power and increased leverage
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number ESTE324S
Product Dimensions 36 x 13.5 x 3.5 cm; 1.01 Kilograms
Item model number E3-24S
Size Smooth Face
Colour Silver
Style Smooth Face
Item Package Quantity 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 1.01 kg
",metal,silver,1.01kg,other,36,13.5,3.5,handle
"Estwing E3-20S 14-217 20-Ounce Ripping Hammer, Smooth Face, Silver, 20 oz
20-Ounce size
Smooth face
13-1/2-Inch steel handle
Brand Estwing
Model Number E3-20S
Colour Silver
Product Dimensions 34.93 x 13.97 x 3.18 cm; 690 Grams
Material Steel
Item Weight 690 g
","Estwing E3-20S 14-217 20-Ounce Ripping Hammer, Smooth Face, Silver, 20 oz
20-Ounce size
Smooth face
13-1/2-Inch steel handle
","Brand Estwing
Model Number E3-20S
Colour Silver
Product Dimensions 34.93 x 13.97 x 3.18 cm; 690 Grams
Material Steel
Item Weight 690 g
",metal,silver,690g,20oz,34.93,13.97,3.18,handle
"Estwing E6/19S E16/19S 19 Oz Blue Vinyl Gripped Ultra Framing Hammer, 19 Ounce
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E6-19S
Product Dimensions 14.76 x 4.22 x 39.05 cm; 992.23 Grams
Item model number E6-19S
Size 19 Ounce
Style Smooth Face
Item Package Quantity 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 992 g
","Estwing E6/19S E16/19S 19 Oz Blue Vinyl Gripped Ultra Framing Hammer, 19 Ounce
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E6-19S
Product Dimensions 14.76 x 4.22 x 39.05 cm; 992.23 Grams
Item model number E6-19S
Size 19 Ounce
Style Smooth Face
Item Package Quantity 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 992 g
",metal,other,992g,19oz,14.76,4.22,39.05,other
"Estwing ESTE316C 14-218 16-Ounce Claw Hammer with Nylon Vinyl Cushion Grip Handle, Smooth Face, 1-Pack
16-Ounce size
Smooth face
13-Inch steel handle
Brand Estwing
Model Number E3-16C
Product Dimensions 33.02 x 12.7 x 2.54 cm; 453.59 Grams
Item Weight 454 g
","Estwing ESTE316C 14-218 16-Ounce Claw Hammer with Nylon Vinyl Cushion Grip Handle, Smooth Face, 1-Pack
16-Ounce size
Smooth face
13-Inch steel handle
","Brand Estwing
Model Number E3-16C
Product Dimensions 33.02 x 12.7 x 2.54 cm; 453.59 Grams
Item Weight 454 g
",metal,other,454g,16oz,33.02,12.7,2.54,handle
"Estwing E19S 19 Oz Black Vinyl Gripped Ultra Framing Hammer 19oz Leather
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E19S
Product Dimensions 39.37 x 14.71 x 4.22 cm; 983 Grams
Item model number E19S
Size 19oz
Style Smooth Face
Item Package Quantity 1
Number Of Pieces 1
Number of handles 1
Included Components 1 x Estwing E19S 19oz Ultra Framing Hammer, Smooth Face, Leather Grip
Batteries included? No
Batteries Required? No
Item Weight 983 g
","Estwing E19S 19 Oz Black Vinyl Gripped Ultra Framing Hammer 19oz Leather
Solid forged from one piece of American Steel for ultimate durability and strength
Magnetic nail starter allow for one handed, fast and accurate nailing
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E19S
Product Dimensions 39.37 x 14.71 x 4.22 cm; 983 Grams
Item model number E19S
Size 19oz
Style Smooth Face
Item Package Quantity 1
Number Of Pieces 1
Number of handles 1
Included Components 1 x Estwing E19S 19oz Ultra Framing Hammer, Smooth Face, Leather Grip
Batteries included? No
Batteries Required? No
Item Weight 983 g
",metal,other,983g,19oz,39.37,14.71,4.22,handle
"Estwing E3/28s Straight Claw Framing Hammer - Vinyl Grip 28oz
Solid forged from one piece of American Steel for ultimate durability and strength
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Longer handle and larger face for more striking power and increased leverage
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number E3-28S
Product Dimensions 40.64 x 14.73 x 3.3 cm; 666.78 Grams
Item model number E3-28S
Size 1 - Pack
Style Vinyl Grip
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 667 g
","Estwing E3/28s Straight Claw Framing Hammer - Vinyl Grip 28oz
Solid forged from one piece of American Steel for ultimate durability and strength
Versatile rip claw used for pulling nails, prying boards, demolition work and splitting wood
Longer handle and larger face for more striking power and increased leverage
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number E3-28S
Product Dimensions 40.64 x 14.73 x 3.3 cm; 666.78 Grams
Item model number E3-28S
Size 1 - Pack
Style Vinyl Grip
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 667 g
",metal,other,667g,28oz,40.64,14.73,3.3,handle
"Estwing E24c Curved Claw Hammer - Leather Grip 24oz
Solid forged from one piece of American Steel for ultimate durability and strength
Designed with the traditional English pattern head
Curved claw leverage for added torque when pulling and prying nails or boards
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number ESTE24C
Product Dimensions 36 x 13.5 x 3.5 cm; 990 Grams
Item model number ESTE24C
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 990 g
","Estwing E24c Curved Claw Hammer - Leather Grip 24oz
Solid forged from one piece of American Steel for ultimate durability and strength
Designed with the traditional English pattern head
Curved claw leverage for added torque when pulling and prying nails or boards
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number ESTE24C
Product Dimensions 36 x 13.5 x 3.5 cm; 990 Grams
Item model number ESTE24C
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 990 g
",metal,other,990g,24oz,36,13.5,3.5,other
"Heavy Duty Large 32cm Long x 16oz. Solid Rubber Mallet Hammer with Soft Grip – Ideal for Tilers Builders Brick Layers and Camping Travelling – Commercial-Grade Extra Durable Construction
EXTRA-TOUGH SOLID RUBBER MALLET (32CM LONG) – This high-quality mallet has been constructed from solid rubber to offer a powerful alternative to regular steel hammers and fixing tools on surfaces where more care and attention is required to avoid potential damage during use.
ADVANCED DESIGN – Made from premium quality extra-reinforced commercial-grade high-density rubber, this mallet offers excellent usability and maximum durability when used under the toughest conditions.
IDEAL FOR A RANGE OF USES – A great tool to have around your garage or work shed, this premium rubber mallet is popular in a wide range of trades, including general building work, tiling, brick laying, mechanical work, and is equally as popular for domestic use such as securing tent poles whilst camping and travelling.
ERGONOMIC GRIP – Designed to be comfortable in the hand and easy to use, this top quality rubber mallet features a soft-grip handle design that ensures the user can safely keep a safe strong grip of the mallet whilst in complete comfort. Ideal if you are using the mallet for extended periods of time.
DIMENSIONS AND SPECIFICATION – Measuring in at 32cm and weighing 16oz. this rubber mallet is capable of performing at all levels whilst also being light and compact enough to keep in your tool box or camping backpack without being overly cumbersome or too heavy to carry around.
Manufacturer Brackit
Package Dimensions 36.2 x 10.3 x 7 cm; 650 Grams
Batteries included? No
Batteries Required? No
Item Weight 650 g
","Heavy Duty Large 32cm Long x 16oz. Solid Rubber Mallet Hammer with Soft Grip – Ideal for Tilers Builders Brick Layers and Camping Travelling – Commercial-Grade Extra Durable Construction
EXTRA-TOUGH SOLID RUBBER MALLET (32CM LONG) – This high-quality mallet has been constructed from solid rubber to offer a powerful alternative to regular steel hammers and fixing tools on surfaces where more care and attention is required to avoid potential damage during use.
ADVANCED DESIGN – Made from premium quality extra-reinforced commercial-grade high-density rubber, this mallet offers excellent usability and maximum durability when used under the toughest conditions.
IDEAL FOR A RANGE OF USES – A great tool to have around your garage or work shed, this premium rubber mallet is popular in a wide range of trades, including general building work, tiling, brick laying, mechanical work, and is equally as popular for domestic use such as securing tent poles whilst camping and travelling.
ERGONOMIC GRIP – Designed to be comfortable in the hand and easy to use, this top quality rubber mallet features a soft-grip handle design that ensures the user can safely keep a safe strong grip of the mallet whilst in complete comfort. Ideal if you are using the mallet for extended periods of time.
DIMENSIONS AND SPECIFICATION – Measuring in at 32cm and weighing 16oz. this rubber mallet is capable of performing at all levels whilst also being light and compact enough to keep in your tool box or camping backpack without being overly cumbersome or too heavy to carry around.
","Manufacturer Brackit
Package Dimensions 36.2 x 10.3 x 7 cm; 650 Grams
Batteries included? No
Batteries Required? No
Item Weight 650 g
",plastic,other,650g,other,36.2,10.3,7,handle
"DEWALT DWHT51054 20 Oz. Rip Claw Hammer
Ideal for framing carpenters and basic construction projects
Optimal weight distribution for a more controlled swing
A better balanced hammer can help relieve user fatigue and pain
Brand Name	DEWALT
Ean	0076174510546
Is Assembly Required	false
Item Weight	798 grams
Model Number	DWHT51054
Part Number	DWHT51054
Power Source Type	Manual
Specification Met	
UPC	076174510546","DEWALT DWHT51054 20 Oz. Rip Claw Hammer
Ideal for framing carpenters and basic construction projects
Optimal weight distribution for a more controlled swing
A better balanced hammer can help relieve user fatigue and pain
","Brand Name	DEWALT
Ean	0076174510546
Is Assembly Required	false
Item Weight	798 grams
Model Number	DWHT51054
Part Number	DWHT51054
Power Source Type	Manual
Specification Met	
UPC	076174510546",other,other,798g,other,other,other,other,other
